#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2016 02 14 04 04 250  9.0 12.0   1.3     5    MM  MM 1018.3 -18.1   5.0    MM  0.6   MM    MM
2016 02 14 03 04 250 11.0 14.0   1.3     5    MM  MM 1018.5 -17.4   4.9    MM  0.2   MM    MM
2016 02 14 02 04 290 13.0 17.0   1.4     5    MM  MM 1018.1 -16.1   4.9    MM  0.2   MM    MM
2016 02 14 01 04 280 12.0 16.0   1.4     5    MM  MM 1017.3 -14.3   4.8    MM  0.3   MM    MM
2016 02 14 00 04 280 12.0 16.0   1.8     5    MM  MM 1016.2 -13.0   4.7    MM  1.0   MM    MM
2016 02 13 23 04 300 15.0 20.0   1.5     5    MM  MM 1014.8 -11.5   4.6    MM  1.6   MM    MM
2016 02 13 22 04 300 14.0 19.0   1.2     5    MM  MM 1012.6  -9.7   4.6    MM  1.6   MM    MM
2016 02 13 21 04 310 13.0 16.0   1.1     4    MM  MM 1011.1  -8.2   4.6    MM  1.6   MM    MM
2016 02 13 20 04 300 16.0 20.0   1.4     5    MM  MM 1009.5  -7.0   4.6    MM  1.6   MM    MM
2016 02 13 19 04 290 12.0 15.0   1.1     4    MM  MM 1008.3  -5.9   4.5    MM  1.6   MM    MM
2016 02 13 18 04 290 10.0 12.0   1.2     4    MM  MM 1007.8  -5.3   4.5    MM  1.6   MM    MM
2016 02 13 17 04 290 11.0 14.0   0.9     4    MM  MM 1007.7  -5.0   4.5    MM  1.6   MM    MM
2016 02 13 16 04 320  9.0 11.0   0.9     4    MM  MM 1007.7  -4.9   4.5    MM  1.6   MM    MM
2016 02 13 15 04 310  9.0 11.0   0.6     3    MM  MM 1007.7  -6.1   4.5    MM  1.6   MM    MM
2016 02 13 14 04 310  8.0 10.0   0.5     3    MM  MM 1008.1  -5.8   4.8    MM  1.4   MM    MM
2016 02 13 13 04 310  7.0  8.0   0.6     8    MM  MM 1008.3  -6.3   4.9    MM  1.6   MM    MM
2016 02 13 12 04 310  5.0  6.0   0.5     8    MM  MM 1008.1  -5.7   4.9    MM  1.6   MM    MM
2016 02 13 11 04 300  4.0  5.0   0.7    11    MM  MM 1008.1  -5.8   4.9    MM  1.6   MM    MM
2016 02 13 10 04 300  5.0  7.0    MM    MM    MM  MM 1008.2  -5.5   5.0    MM  1.6   MM    MM
2016 02 13 09 04 290  6.0  7.0   0.7    11    MM  MM 1008.0  -5.2   4.9    MM  1.6   MM    MM
2016 02 13 08 04 280  6.0  8.0   0.5     4    MM  MM 1008.7  -5.2   5.0    MM  1.6   MM    MM
2016 02 13 07 04 260  6.0  8.0   0.5     4    MM  MM 1009.9  -4.9   5.0    MM  1.6   MM    MM
2016 02 13 06 04 260  6.0  7.0   0.5     3    MM  MM 1010.7  -4.5   5.1    MM  1.6   MM    MM
2016 02 13 05 04 240  6.0  8.0   0.5     4    MM  MM 1011.8  -4.5   5.0    MM  1.6   MM    MM
2016 02 13 04 04 250  6.0  8.0   0.5     4    MM  MM 1012.1  -4.4   5.0    MM  1.6   MM    MM
2016 02 13 03 04 240  5.0  7.0   0.6     3    MM  MM 1012.8  -4.1   5.0    MM  1.6   MM    MM
2016 02 13 02 04 230  6.0  9.0   0.5     3    MM  MM 1013.8  -3.9   5.0    MM  1.6   MM    MM
2016 02 13 01 04 210  6.0  9.0   0.6     4    MM  MM 1014.8  -4.0   5.0    MM  1.6   MM    MM
2016 02 13 00 04 210  7.0  9.0   0.9    11    MM  MM 1015.7  -4.0   5.1    MM  1.6   MM    MM
2016 02 12 23 04 230  6.0  7.0    MM    MM    MM  MM 1016.2  -4.6   5.1    MM  1.6   MM    MM
2016 02 12 22 04 210  6.0  8.0   0.6    11    MM  MM 1016.3  -4.7   5.1    MM  1.6   MM    MM
2016 02 12 21 04 240  5.0  8.0    MM    MM    MM  MM 1016.7  -5.3   5.2    MM  1.6   MM    MM
2016 02 12 20 04 240  4.0  6.0   0.6    11    MM  MM 1016.8  -6.0   5.2    MM  1.6   MM    MM
2016 02 12 19 04 240  5.0  8.0   0.4     3    MM  MM 1017.0  -6.5   5.2    MM  1.5   MM    MM
2016 02 12 18 04 250  6.0  8.0   0.5     3    MM  MM 1017.6  -6.8   5.1    MM  1.6   MM    MM
2016 02 12 17 04 270  4.0  7.0   0.5     4    MM  MM 1018.6  -7.8   5.1    MM  1.6   MM    MM
2016 02 12 16 04 290  6.0  8.0   0.7     4    MM  MM 1019.4  -9.3   5.1    MM  1.6   MM    MM
2016 02 12 15 04 290  8.0 10.0   0.9     4    MM  MM 1020.3 -10.6   5.2    MM  1.6   MM    MM
2016 02 12 14 04 290 10.0 13.0   1.1     4    MM  MM 1020.3 -10.9   5.3    MM  0.9   MM    MM
2016 02 12 13 04 280 10.0 13.0   1.0     4    MM  MM 1020.6 -12.1   5.3    MM  0.5   MM    MM
2016 02 12 12 04 290 11.0 14.0   1.2     4    MM  MM 1019.2 -12.4   5.3    MM  0.4   MM    MM
2016 02 12 11 04 290 10.0 15.0   1.1     4    MM  MM 1018.7 -12.4   5.4    MM  0.6   MM    MM
2016 02 12 10 04 290 10.0 13.0   0.9     4    MM  MM 1018.5 -12.5   5.4    MM  0.8   MM    MM
2016 02 12 09 04 290 10.0 14.0   1.0     4    MM  MM 1017.7 -12.5   5.4    MM  0.8   MM    MM
2016 02 12 08 04 290 10.0 13.0   1.2     4    MM  MM 1017.2 -12.7   5.4    MM  0.9   MM    MM
2016 02 12 07 04 300 12.0 16.0   1.2     4    MM  MM 1015.7 -12.0   5.4    MM  0.9   MM    MM
2016 02 12 06 04 290 12.0 18.0   1.3     4    MM  MM 1015.0 -11.7   5.3    MM  1.4   MM    MM
2016 02 12 05 04 300 12.0 16.0   1.2     4    MM  MM 1014.0 -10.5   5.4    MM  1.5   MM    MM
2016 02 12 03 04 300 12.0 15.0   1.0     4    MM  MM 1012.1  -8.8   5.3    MM  1.6   MM    MM
2016 02 12 02 04 300 14.0 16.0   1.3     4    MM  MM 1011.3  -7.6   5.3    MM  1.6   MM    MM
2016 02 12 01 04 300 14.0 16.0   1.1     4    MM  MM 1010.0  -6.2   5.2    MM  1.6   MM    MM
2016 02 12 00 04 290 12.0 15.0   1.1     4    MM  MM 1008.5  -5.0   5.2    MM  1.6   MM    MM
2016 02 11 23 04 280 12.0 14.0   1.2     4    MM  MM 1007.2  -4.2   5.2    MM  1.6   MM    MM
2016 02 11 22 04 280 11.0 14.0    MM    MM    MM  MM 1005.7  -3.2   5.2    MM  1.6   MM    MM
2016 02 11 21 04 290 10.0 13.0   0.7     3    MM  MM 1004.4  -2.5   5.3    MM  1.6   MM    MM
2016 02 11 20 04 280 10.0 13.0   0.8     4    MM  MM 1003.8  -3.2   5.3    MM  1.6   MM    MM
2016 02 11 19 04 280  9.0 12.0   0.7     3    MM  MM 1003.2  -3.5   5.3    MM  1.5   MM    MM
2016 02 11 18 04 280  7.0  9.0   0.5     3    MM  MM 1003.1  -2.7   5.3    MM  1.5   MM    MM
2016 02 11 17 04 300  4.0  6.0   0.5     3    MM  MM 1003.4  -2.2   5.3    MM  1.6   MM    MM
2016 02 11 16 04 310  5.0  7.0   0.5     3    MM  MM 1004.0  -1.8   5.2    MM  1.6   MM    MM
2016 02 11 15 04 300  6.0  7.0    MM    MM    MM  MM 1004.0  -2.3   5.3    MM  1.6   MM    MM
2016 02 11 14 04 300  5.0  6.0   0.4     3    MM  MM 1004.4  -2.7   5.1    MM  1.6   MM    MM
2016 02 11 13 04 310  7.0  9.0   0.5     3    MM  MM 1003.8  -2.8   5.1    MM  1.6   MM    MM
2016 02 11 12 04 270  8.0 10.0    MM    MM    MM  MM 1004.1  -2.9   5.3    MM  1.6   MM    MM
2016 02 11 11 04 300  7.0  9.0   1.2    11    MM  MM 1003.2  -2.5   5.4    MM  1.6   MM    MM
2016 02 11 10 04 300  8.0 10.0    MM    MM    MM  MM 1002.9  -2.1   5.4    MM  1.6   MM    MM
2016 02 11 09 04 290  8.0 11.0    MM    MM    MM  MM 1002.5  -1.6   5.4    MM  1.6   MM    MM
2016 02 11 08 04 290  8.0 10.0   1.6    11    MM  MM 1002.1  -1.0   5.4    MM  1.6   MM    MM
2016 02 11 07 04 280  8.0 10.0   0.7     3    MM  MM 1001.8  -0.4   5.4    MM  1.6   MM    MM
2016 02 11 06 04 270  9.0 11.0   0.7     3    MM  MM 1001.4  -0.1   5.4    MM  1.6   MM    MM
2016 02 11 05 04 270  9.0 11.0   0.7     3    MM  MM 1001.2   0.3   5.4    MM  1.6   MM    MM
2016 02 11 04 04 260  9.0 11.0   0.7     4    MM  MM 1000.9   0.8   5.4    MM  1.6   MM    MM
2016 02 11 03 04 260  9.0 11.0   1.4    11    MM  MM 1000.7   1.4   5.4    MM  1.6   MM    MM
2016 02 11 02 04 240  8.0 10.0    MM    MM    MM  MM 1001.0   2.1   5.4    MM  1.6   MM    MM
2016 02 11 01 04 240  7.0  9.0   1.3    11    MM  MM 1001.2   2.0   5.4    MM  1.6   MM    MM
2016 02 11 00 04 240  6.0  8.0   1.5    11    MM  MM 1001.4   1.7   5.4    MM  1.6   MM    MM
2016 02 10 23 04 240  5.0  6.0   1.5    11    MM  MM 1001.3   1.6   5.4    MM  1.6   MM    MM
2016 02 10 22 04 230  6.0  7.0   1.6    11    MM  MM 1000.6   1.6   5.4    MM  1.6   MM    MM
2016 02 10 21 04 220  4.0  5.0   1.4    11    MM  MM 1000.0   1.3   5.5    MM  1.6   MM    MM
2016 02 10 20 04 220  4.0  6.0   1.6    11    MM  MM  999.6   0.9   5.4    MM  1.6   MM    MM
2016 02 10 19 04 230  4.0  6.0   1.2    11    MM  MM  999.6   0.3   5.4    MM  1.6   MM    MM
2016 02 10 18 04 220  5.0  6.0   1.2    11    MM  MM  999.7   0.2   5.5    MM  1.6   MM    MM
2016 02 10 17 04 230  5.0  6.0   1.2    11    MM  MM 1000.5   0.1   5.5    MM  1.6   MM    MM
2016 02 10 16 04 230  5.0  6.0    MM    MM    MM  MM 1001.5  -0.2   5.5    MM  1.6   MM    MM
2016 02 10 15 04 230  5.0  7.0    MM    MM    MM  MM 1001.8  -0.2   5.5    MM  1.6   MM    MM
2016 02 10 14 04 240  6.0  8.0    MM    MM    MM  MM 1002.0   0.0   5.6    MM  1.6   MM    MM
2016 02 10 13 04 210  6.0  8.0    MM    MM    MM  MM     MM  -0.2   5.6    MM  1.6   MM    MM
2016 02 10 12 04 220  6.0  7.0   1.6    11    MM  MM     MM  -0.8   5.6    MM  1.6   MM    MM
2016 02 10 11 04 210  4.0  6.0   1.4    11    MM  MM     MM  -1.2   5.7    MM  1.6   MM    MM
2016 02 10 10 04 240  3.0  5.0   1.8    11    MM  MM     MM  -2.1   5.6    MM  1.6   MM    MM
2016 02 10 09 04 220  3.0  4.0   1.8    11    MM  MM     MM  -2.2   5.7    MM  1.6   MM    MM
2016 02 10 08 04 250  1.0  2.0   1.9    11    MM  MM     MM  -2.8   5.7    MM  1.6   MM    MM
2016 02 10 07 04 310  2.0  3.0   2.6    11    MM  MM     MM  -2.9   5.7    MM  1.6   MM    MM
2016 02 10 06 04 260  2.0  2.0   1.9    11    MM  MM     MM  -3.2   5.7    MM  1.6   MM    MM
2016 02 10 05 04 330  3.0  4.0   1.9    11    MM  MM     MM  -3.2   5.7    MM  1.6   MM    MM
2016 02 10 04 04 330  3.0  4.0   2.2    16    MM  MM     MM  -3.4   5.7    MM  1.6   MM    MM
2016 02 10 03 04  10  3.0  4.0   2.7    16    MM  MM     MM  -3.7   5.8    MM  1.6   MM    MM
2016 02 10 02 04 350  3.0  4.0   2.5    11    MM  MM     MM  -3.8   5.8    MM  1.6   MM    MM
2016 02 10 01 04 360  3.0  5.0    MM    MM    MM  MM     MM  -3.9   5.6    MM  1.6   MM    MM
2016 02 10 00 04 350  3.0  4.0   2.0    11    MM  MM     MM  -3.9   5.5    MM  1.6   MM    MM
2016 02 09 23 04  10  4.0  6.0    MM    MM    MM  MM     MM  -3.9   5.5    MM  1.6   MM    MM
2016 02 09 22 04  20  4.0  7.0   4.1    11    MM  MM     MM  -4.0   5.6    MM  1.6   MM    MM
2016 02 09 21 04  20  4.0  6.0   4.9    16    MM  MM 1010.7  -3.8   5.6    MM  1.6   MM    MM
2016 02 09 20 04  20  5.0  8.0   4.3    11    MM  MM 1009.1  -4.3   5.8    MM  1.6   MM    MM
2016 02 09 19 04  10  4.0  7.0   4.7    16    MM  MM 1009.4  -4.3   5.8    MM  1.6   MM    MM
2016 02 09 18 04 360  4.0  6.0   4.3    16    MM  MM 1008.4  -4.5   5.8    MM  1.6   MM    MM
2016 02 09 17 04 350  4.0  7.0    MM    MM    MM  MM 1008.9  -4.8   5.8    MM  1.6   MM    MM
2016 02 09 16 04 360  5.0  7.0   3.8    16    MM  MM 1006.2  -5.0   5.8    MM  1.6   MM    MM
2016 02 09 15 04 350  7.0  9.0    MM    MM    MM  MM 1004.6  -5.1   5.7    MM  1.6   MM    MM
2016 02 09 14 04 360  5.0  7.0   3.3    11    MM  MM 1004.0  -5.0   5.7    MM  1.6   MM    MM
2016 02 09 13 04  20  8.0 11.0    MM    MM    MM  MM 1003.8  -4.9   5.7    MM  1.6   MM    MM
2016 02 09 12 04 360  9.0 12.0    MM    MM    MM  MM 1002.3  -5.2   5.6    MM  1.6   MM    MM
2016 02 09 11 04 360  8.0 10.0   5.8    16    MM  MM 1001.6  -5.4   5.6    MM  1.6   MM    MM
2016 02 09 10 04 360  8.0 10.0    MM    MM    MM  MM 1001.2  -5.5   5.7    MM  1.6   MM    MM
2016 02 09 09 04 360  8.0 10.0   4.5    11    MM  MM 1001.0  -5.6   5.7    MM  1.6   MM    MM
2016 02 09 08 04 350  9.0 13.0   5.3    11    MM  MM 1002.1  -5.3   5.7    MM  1.6   MM    MM
2016 02 09 07 04 360 10.0 13.0    MM    MM    MM  MM 1004.0  -4.6   5.7    MM  1.6   MM    MM
2016 02 09 06 04  20 11.0 12.0   4.2    11    MM  MM 1004.2  -4.7   5.7    MM  1.6   MM    MM
2016 02 09 05 04  10 11.0 13.0   4.6    11    MM  MM 1003.7  -4.7   5.8    MM  1.6   MM    MM
2016 02 09 04 04  10 12.0 14.0    MM    MM    MM  MM 1003.5  -4.7   5.8    MM  1.6   MM    MM
2016 02 09 03 04 360 13.0 16.0   4.2    11    MM  MM 1003.2  -4.9   5.8    MM  1.6   MM    MM
2016 02 09 02 04 360 13.0 16.0   4.5    11    MM  MM 1003.1  -5.1   5.9    MM  1.6   MM    MM
2016 02 09 01 04 360 13.0 15.0    MM    MM    MM  MM 1002.9  -4.9   5.9    MM  1.6   MM    MM
2016 02 09 00 04 360 12.0 15.0   4.1    11    MM  MM 1004.4  -4.7   5.9    MM  1.6   MM    MM
2016 02 08 23 04 360 13.0 16.0   4.0    11    MM  MM 1004.5  -4.7   5.9    MM  1.6   MM    MM
2016 02 08 22 04  10 14.0 18.0   4.2    11    MM  MM 1006.1  -4.0   5.8    MM  1.6   MM    MM
2016 02 08 21 04  10 14.0 19.0   4.2    11    MM  MM 1005.9  -4.3   5.8    MM  1.6   MM    MM
2016 02 08 20 04  20 14.0 18.0   3.2    11    MM  MM 1006.3  -4.5   5.8    MM  1.6   MM    MM
2016 02 08 19 04  10 14.0 17.0   3.9    11    MM  MM 1006.7  -5.0   5.9    MM  1.6   MM    MM
2016 02 08 18 04  10 14.0 17.0   3.5    11    MM  MM 1008.2  -5.3   5.9    MM  1.6   MM    MM
2016 02 08 17 04  10 13.0 16.0   3.3    11    MM  MM 1009.7  -5.2   5.9    MM  0.5   MM    MM
2016 02 08 16 04  10 13.0 15.0   3.8     8    MM  MM 1011.2  -4.7   6.0    MM  1.6   MM    MM
2016 02 08 15 04  20 13.0 16.0   3.5     8    MM  MM 1011.9  -5.1   6.0    MM  1.6   MM    MM
2016 02 08 14 04  10 14.0 17.0   3.5     8    MM  MM 1012.1  -5.4   6.0    MM  1.6   MM    MM
2016 02 08 13 04  20 14.0 17.0   3.4     8    MM  MM 1012.9  -4.6   6.0    MM  1.6   MM    MM
2016 02 08 12 04  40 14.0 18.0   3.7     8    MM  MM 1013.8  -3.7   6.0    MM  1.6   MM    MM
2016 02 08 11 04  30 14.0 17.0   3.1     8    MM  MM 1013.3  -3.3   5.9    MM  1.6   MM    MM
2016 02 08 10 04  20 14.0 17.0   3.5     8    MM  MM 1014.3  -2.8   5.9    MM  1.5   MM    MM
2016 02 08 09 04  40 14.0 17.0   3.3     8    MM  MM 1015.3  -1.8   5.9    MM  1.6   MM    MM
2016 02 08 08 04  40 14.0 17.0   2.8     8    MM  MM 1015.9  -1.2   5.9    MM  1.5   MM    MM
2016 02 08 07 04  40 13.0 16.0   2.1     6    MM  MM 1017.1   0.0   6.0    MM  1.6   MM    MM
2016 02 08 06 04  50 13.0 15.0   2.2     6    MM  MM 1017.8   1.7   6.0    MM  1.6   MM    MM
2016 02 08 05 04  60 12.0 15.0   2.0     5    MM  MM 1018.4   2.4   6.0    MM  1.6   MM    MM
2016 02 08 04 04  60 12.0 15.0   1.3     5    MM  MM 1018.5   2.9   6.0    MM  1.6   MM    MM
2016 02 08 03 04  60  9.0 11.0   1.0     4    MM  MM 1018.9   4.2   6.0    MM  1.6   MM    MM
2016 02 08 02 04  70  8.0 10.0   1.0    11    MM  MM 1019.5   4.5   6.0    MM  1.6   MM    MM
2016 02 08 01 04  80  7.0  9.0   0.6     3    MM  MM 1020.0   4.6   6.0    MM  1.6   MM    MM
2016 02 08 00 04  60  7.0  8.0   0.7    11    MM  MM 1019.9   4.6   6.0    MM  1.6   MM    MM
