#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2016 02 15 23 50 180  5.0  6.0   0.5     4   3.6 166 1032.6  -3.5   3.2  -9.9   MM -0.6    MM
2016 02 15 22 50 200  6.0  7.0   0.5     4   3.6 185 1032.5  -3.9   3.4 -11.9   MM -1.2    MM
2016 02 15 21 50 180  5.0  7.0   0.5     3   3.4 190 1032.6  -4.6   3.5 -13.7   MM -1.5    MM
2016 02 15 20 50 180  5.0  7.0   0.5     3   3.5 188 1033.2  -4.9   3.5 -11.4   MM -1.2    MM
2016 02 15 19 50 200  6.0  7.0   0.5     9   3.3  65 1033.7  -5.8   3.4 -12.3   MM -1.9    MM
2016 02 15 18 50 200  5.0  7.0   0.3    10   5.7  91 1034.1  -6.9   3.4 -12.7   MM -2.4    MM
2016 02 15 17 50 210  3.0  5.0   0.4     9   6.3 105 1034.4  -7.8   3.4 -11.6   MM -2.4    MM
2016 02 15 16 50 190  2.0  3.0   0.4     8   5.6 118 1035.6  -8.7   3.3 -11.1   MM -1.3    MM
2016 02 15 15 50 200  1.0  2.0   0.4     9   5.5 147 1036.5  -9.9   3.3 -12.6   MM +0.5    MM
2016 02 15 14 50 330  1.0  3.0   0.4     9   5.3 143 1036.8 -10.6   3.4 -14.2   MM +1.4    MM
2016 02 15 13 50 290  3.0  4.0   0.3    10   5.0 148 1036.9 -11.7   3.5 -13.4   MM +2.1    MM
2016 02 15 12 50 340  3.0  4.0   0.3    10   5.0 130 1036.0 -11.5   3.7 -13.5   MM +2.2    MM
2016 02 15 11 50 290  3.0  4.0   0.3     9   4.9 139 1035.4 -12.1   3.7 -13.4   MM +1.3    MM
2016 02 15 10 50 300  2.0  4.0   0.3     9   4.9 146 1034.8 -12.3   3.6 -14.1   MM +0.6    MM
2016 02 15 09 50 340  3.0  4.0   0.3     9   4.8 123 1033.8 -12.6   3.5 -15.4   MM +0.4    MM
2016 02 15 08 50 250  1.0  2.0   0.3    11   4.6 108 1034.1 -13.5   3.5 -18.0   MM +1.4    MM
2016 02 15 07 50 250  3.0  5.0   0.3     9   4.9 106 1034.2 -13.5   3.5 -18.9   MM +1.6    MM
2016 02 15 06 50 300  3.0  5.0   0.4    10   4.8 125 1033.4 -13.9   3.8 -20.1   MM +1.3    MM
2016 02 15 05 50 290  5.0  6.0   0.4    11   4.2 100 1032.7 -13.9   3.7 -20.2   MM +0.9    MM
2016 02 15 04 50 300  5.0  6.0   0.5     9   4.3 122 1032.6 -13.5   3.7 -20.4   MM +1.2    MM
2016 02 15 03 50 280  6.0  8.0   0.4     9   3.9 145 1032.1 -13.6   3.6 -19.7   MM +1.1    MM
2016 02 15 02 50 290  7.0  9.0   0.5    11   3.8 169 1031.8 -13.7   3.8 -20.6   MM +1.7    MM
2016 02 15 01 50 280  8.0 10.0   0.6    10   3.6 128 1031.4 -13.2   3.9 -19.9   MM +2.5    MM
2016 02 15 00 50 290  7.0  9.0   0.6    10   3.6 130 1031.0 -12.9   3.9 -21.4   MM +3.4    MM
2016 02 14 23 50 270  9.0 11.0   0.7    10   3.8 112 1030.1 -12.5   4.1 -20.1   MM +3.2    MM
2016 02 14 22 50 270  9.0 11.0   0.7    11   3.5 154 1028.9 -11.8   4.1 -20.1   MM +2.5    MM
2016 02 14 21 50 270  9.0 11.0   0.7     3   3.5 265 1027.6 -11.2   4.1 -19.2   MM +1.5    MM
2016 02 14 20 50 260  8.0 11.0   0.5    11   3.5 117 1026.9 -11.1   4.1 -20.5   MM +0.7    MM
2016 02 14 19 50 300  6.0  9.0   0.5     9   4.6 115 1026.4 -10.8   4.2 -22.3   MM -0.3    MM
2016 02 14 18 50 280  5.0  7.0   0.5    11   4.3 130 1026.1 -11.9   4.4 -21.8   MM -0.6    MM
2016 02 14 17 50 300  5.0  8.0   0.6    11   4.1 127 1026.2 -13.6   4.3 -21.5   MM +0.0    MM
2016 02 14 16 50 290  6.0  9.0   0.7    11   3.8 151 1026.7 -14.8   4.3 -19.4   MM +0.5    MM
2016 02 14 15 50 320  6.0 10.0   0.8     4   3.7  13 1026.7 -16.0   4.2 -19.5   MM +1.5    MM
2016 02 14 14 50 330 11.0 13.0   0.8     4   3.6  11 1026.3 -17.2   4.2 -19.4   MM +2.4    MM
2016 02 14 13 50 320 11.0 15.0   0.8     4   3.5  12 1026.2 -18.1   4.1 -20.1   MM +3.9    MM
2016 02 14 12 50 320 12.0 15.0   0.8     3   3.4   6 1025.2 -18.7   4.1 -20.8   MM +3.9    MM
2016 02 14 11 50 310 12.0 15.0   0.9     4   3.4 354 1023.9 -19.2   4.4 -21.4   MM +3.6    MM
2016 02 14 10 50 320 12.0 15.0   0.9     4   3.4 344 1022.3 -18.9   4.3 -21.1   MM +2.7    MM
2016 02 14 09 50 300  8.0 12.0   0.7     3   3.3 298 1021.3 -19.3   4.2 -21.5   MM +2.2    MM
2016 02 14 08 50 300  9.0 12.0   0.7     3   3.3 315 1020.3 -20.2   4.1 -22.6   MM +1.4    MM
2016 02 14 07 50 290  9.0 12.0   0.7     3   3.2 279 1019.6 -20.6   4.1 -23.0   MM +0.8    MM
2016 02 14 06 50 290 10.0 13.0   0.7     3   3.4 308 1019.1 -20.8   4.1 -23.3   MM +0.5    MM
2016 02 14 05 50 290 10.0 12.0   0.8     4   3.5 345 1018.9 -20.6   4.1 -23.1   MM +0.8    MM
2016 02 14 04 50 300  8.0 11.0   0.8     4   3.5 351 1018.8 -20.0   4.1 -22.5   MM +1.5    MM
2016 02 14 03 50 310 11.0 14.0   0.9     4   3.6 345 1018.6 -19.7   4.1 -22.5   MM +2.4    MM
2016 02 14 02 50 310 11.0 15.0   0.9     4   3.7 325 1018.1 -18.3   4.1 -21.6   MM +3.1    MM
2016 02 14 01 50 290 10.0 13.0   0.9     4   3.6 298 1017.3 -16.8   4.2 -21.8   MM +4.1    MM
2016 02 14 00 50 300 12.0 15.0   1.0     4   3.6 294 1016.2 -14.6   4.2 -20.6   MM +4.8    MM
2016 02 13 23 50 290 12.0 14.0   0.9     4   3.6 242 1015.0 -12.4   4.2 -19.3   MM +5.1    MM
2016 02 13 22 50 280 13.0 16.0   0.9     4   3.5 253 1013.2 -11.0   4.3 -17.7   MM +4.6    MM
2016 02 13 21 50 280 14.0 16.0   0.9     4   3.6 247 1011.4  -9.0   4.2 -16.1   MM +4.0    MM
2016 02 13 20 50 280 12.0 14.0   0.8     4   3.5 251 1009.9  -7.5   4.1 -17.4   MM +2.3    MM
2016 02 13 19 50 280 12.0 14.0   0.9     4   3.5 250 1008.6  -6.4   4.1 -16.9   MM +0.8    MM
2016 02 13 18 50 270 11.0 15.0   0.5     3   3.3 337 1007.4  -5.0   4.1 -15.5   MM -0.6    MM
2016 02 13 17 50 310  8.0 12.0   0.6     3   3.3 328 1007.6  -5.7   4.0 -12.3   MM -0.7    MM
2016 02 13 16 50 310 10.0 14.0   0.7     3   3.3 334 1007.8  -5.6   4.0 -12.2   MM -0.7    MM
2016 02 13 15 50 310 10.0 13.0   0.5     8   3.4 140 1008.0  -6.4   3.7  -9.9   MM -0.8    MM
2016 02 13 14 50 300  6.0  8.0   0.5    10   4.2 118 1008.3  -7.5   3.7 -12.7   MM -0.5    MM
2016 02 13 13 50 310  6.0  7.0   0.5     9   5.0 149 1008.5  -7.2   4.1 -11.7   MM -0.4    MM
2016 02 13 12 50 310  5.0  6.0   0.5    10   5.4 133 1008.8  -6.6   4.0  -9.8   MM +0.0    MM
2016 02 13 11 50 320  4.0  5.0   0.6    10   5.5 133 1008.8  -6.0   4.0 -12.2   MM -0.3    MM
2016 02 13 10 50 340  4.0  6.0   0.6    11   4.8 133 1008.9  -6.2   3.9 -11.7   MM -1.0    MM
2016 02 13 09 50 310  5.0  6.0   0.5    11   4.5 125 1008.8  -6.6   3.9 -12.8   MM -2.0    MM
2016 02 13 08 50 280  6.0  7.0   0.5    10   4.4 109 1009.1  -6.5   3.9 -13.1   MM -2.6    MM
2016 02 13 07 50 280  5.0  6.0   0.6    12   4.2 104 1009.9  -5.5   3.7 -13.4   MM -2.5    MM
2016 02 13 06 50 260  5.0  7.0   0.6     4   3.8 175 1010.8  -5.0   4.0 -14.1   MM -2.0    MM
2016 02 13 05 50 250  7.0  8.0   0.6     4   3.7 199 1011.7  -4.6   4.0 -14.0   MM -2.0    MM
2016 02 13 04 50 250  6.0  8.0   0.7     9   3.9 141 1012.4  -4.4   4.1 -13.6   MM -2.2    MM
2016 02 13 03 50 240  7.0  9.0   0.7     8   3.9 124 1012.8  -4.5   4.0 -14.0   MM -3.0    MM
2016 02 13 02 50 250  7.0  9.0   0.8     4   4.0 193 1013.7  -4.1   4.0 -12.8   MM -2.8    MM
2016 02 13 01 50 240  7.0 10.0   0.8     4   3.7 201 1014.6  -4.0   4.0 -13.0   MM -2.1    MM
2016 02 13 00 50 220  7.0  9.0   0.7     9   4.0 156 1015.8  -4.1   4.0 -13.2   MM -1.2    MM
2016 02 12 23 50 220  7.0  8.0   0.6    10   4.0 154 1016.5  -4.3   4.1 -13.6   MM -0.7    MM
2016 02 12 22 50 210  6.0  9.0   0.6    11   5.0 151 1016.7  -5.0   4.1 -14.4   MM -0.4    MM
2016 02 12 21 50 230  5.0  7.0   0.5    13   4.7 166 1017.0  -5.5   4.2 -16.0   MM -0.8    MM
2016 02 12 20 50 250  5.0  8.0   0.5    12   6.9 134 1017.2  -5.9   4.3 -16.9   MM -1.4    MM
2016 02 12 19 50 250  6.0  8.0   0.5    12   5.8 154 1017.1  -6.3   4.3 -16.1   MM -2.4    MM
2016 02 12 18 50 220  3.0  5.0   0.5    13   5.8 149 1017.8  -7.6   4.2 -17.3   MM -2.4    MM
2016 02 12 17 50 110  1.0  2.0   0.5    13   4.6 115 1018.6  -9.0   4.0 -18.7   MM -2.3    MM
2016 02 12 16 50 250  2.0  4.0   0.5    13   4.5 150 1019.5 -10.1   4.0 -19.4   MM -1.6    MM
2016 02 12 15 50 290  4.0  6.0   0.6    12   4.5 111 1020.2 -11.3   3.9 -17.6   MM -0.4    MM
2016 02 12 14 50 270  4.0  7.0   0.6    13   4.5 188 1020.9 -12.6   3.8 -18.5   MM +1.1    MM
2016 02 12 13 50 290  5.0  7.0   0.6    11   4.5 130 1021.1 -13.3   3.9 -18.5   MM +1.9    MM
2016 02 12 12 50 290  7.0  9.0   0.6    11   3.9 266 1020.6 -13.8   4.2 -18.7   MM +2.1    MM
2016 02 12 11 50 280  7.0  9.0   0.7    11   4.3 105 1019.8 -13.4   4.2 -18.3   MM +2.2    MM
2016 02 12 10 50 270  7.0 10.0   0.5    11   3.9 116 1019.2 -13.6   4.3 -19.2   MM +2.5    MM
2016 02 12 09 50 280  7.0  9.0   0.5    11   4.0  96 1018.5 -13.6   4.3 -19.4   MM +2.7    MM
2016 02 12 08 50 290  7.0  9.0   0.7    12   3.9 124 1017.6 -13.7   4.5 -19.6   MM +3.0    MM
2016 02 12 07 50 290  8.0 11.0   0.6    11   3.6 122 1016.7 -13.6   4.5 -19.5   MM +3.1    MM
2016 02 12 06 50 290  8.0 11.0   0.7    11   3.6 104 1015.8 -13.1   4.6 -19.5   MM +3.3    MM
2016 02 12 05 50 300  9.0 12.0   0.8    12   3.7 136 1014.6 -12.4   4.6 -18.5   MM +3.2    MM
2016 02 12 04 50 300  9.0 12.0   0.9     3   3.6 318 1013.6 -11.4   4.5 -17.3   MM +3.2    MM
2016 02 12 03 50 300  8.0 10.0   0.9     4   4.2 221 1012.5 -10.1   4.5 -16.1   MM +3.4    MM
2016 02 12 02 50 300  8.0 11.0   0.9    12   4.4 286 1011.4  -8.8   4.5 -15.6   MM +3.4    MM
2016 02 12 01 50 300 10.0 12.0   0.9    13   4.2 111 1010.4  -7.7   4.5 -15.0   MM +3.8    MM
2016 02 12 00 50 300 11.0 13.0   0.8    11   4.5 114 1009.1  -6.1   4.6 -13.3   MM +3.9    MM
2016 02 11 23 50 320 10.0 12.0   0.9    11   5.0 349 1008.0  -5.7   4.6  -7.3   MM +3.9    MM
2016 02 11 22 50 300 10.0 12.0   0.9    11   5.2 141 1006.6  -4.9   4.6  -5.7   MM +3.1    MM
2016 02 11 21 50 330  9.0 11.0   0.9    12   4.6  68 1005.2  -4.4   4.6  -5.4   MM +2.1    MM
2016 02 11 20 50 300  8.0 10.0   0.8    12   7.4 125 1004.1  -3.3   4.7  -5.8   MM +0.8    MM
2016 02 11 19 50 300  6.0  8.0   0.8    11   7.5 152 1003.5  -3.6   4.6  -5.3   MM -0.5    MM
2016 02 11 18 50 290  4.0  6.0   0.7    12   7.3 124 1003.1  -2.9   4.8  -7.6   MM -1.3    MM
2016 02 11 17 50 260  2.0  5.0   0.8    10   7.4 149 1003.3  -2.3   4.7 -10.0   MM -1.2    MM
2016 02 11 16 50 260  3.0  4.0   0.8    11   6.8 139 1004.0  -2.4   4.5  -9.6   MM   MM    MM
2016 02 11 15 50 320  1.0  2.0   0.9    10   6.6 138 1004.4  -2.3   4.2  -9.4   MM -0.3    MM
2016 02 11 14 50 330  2.0  4.0   0.9     9   6.5 125 1004.5  -3.1   4.1  -9.1   MM +0.7    MM
2016 02 11 13 50 320  3.0  5.0   1.0    11   6.7 115 1004.6  -3.5   4.0 -10.0   MM +1.2    MM
2016 02 11 12 50 310  4.0  6.0   1.0     9   5.5 121 1004.7  -3.4   4.1  -9.4   MM +1.6    MM
2016 02 11 11 50 330  7.0  8.0   1.1    10   5.9 102 1003.8  -2.8   4.4  -9.0   MM +1.8    MM
2016 02 11 10 50 330  6.0  8.0   1.1    10   6.4 110 1003.4  -2.7   4.4  -8.6   MM +1.5    MM
2016 02 11 09 50 300  5.0  7.0   1.1    10   6.3 130 1003.1  -2.2   4.3  -7.0   MM +1.5    MM
2016 02 11 08 50 300  7.0  8.0   1.0    11   5.7 123 1002.0  -2.0   4.4  -8.3   MM +1.2    MM
2016 02 11 07 50 280  9.0 11.0   1.1    11   5.5 114 1001.9  -1.1   4.5  -7.1   MM +1.6    MM
2016 02 11 06 50 270  8.0 10.0   1.0    11   5.4 125 1001.6  -0.3   4.4  -5.1   MM +1.3    MM
2016 02 11 05 50 270  8.0 10.0   0.9    11   4.9  99 1000.8  -0.1   4.3  -4.8   MM +0.3    MM
2016 02 11 04 50 260  9.0 11.0   1.1    11   5.2 131 1000.3   0.7   4.6  -3.8   MM -0.9    MM
2016 02 11 03 50 260 10.0 11.0   1.1    10   5.2 123 1000.3   1.3   4.6  -2.3   MM -0.9    MM
2016 02 11 02 50 240  9.0 10.0   1.1    12   5.5 158 1000.5   1.8   4.4  -0.9   MM -0.9    MM
2016 02 11 01 50 240  7.0  9.0   1.3    12   6.5 123 1001.2   1.4   4.4  -1.3   MM +0.0    MM
2016 02 11 00 50 240  8.0  9.0   1.2    11   7.0  91 1001.2   1.7   4.4  -1.1   MM +0.5    MM
2016 02 10 23 50 240  6.0  7.0   1.2    12   7.0 117 1001.4   1.5   4.5  -1.7   MM +1.1    MM
2016 02 10 22 50 220  6.0  7.0   1.3    11   7.2 119 1001.2   1.5   4.5  -1.2   MM +1.2    MM
2016 02 10 21 50 210  5.0  6.0   1.3    11   7.0 124 1000.7   1.4   4.9  -1.9   MM +0.8    MM
2016 02 10 20 50 210  6.0  7.0   1.1    11   6.3 128 1000.3   1.3   4.9  -1.7   MM -0.0    MM
2016 02 10 19 50 210  6.0  7.0   1.1    11   6.4 135 1000.0   1.1   4.9  -1.9   MM -1.2    MM
2016 02 10 18 50 210  6.0  7.0   0.9    11   5.9 126  999.9   0.6   4.9  -2.5   MM -2.1    MM
2016 02 10 17 50 230  6.0  7.0   1.0    11   5.9  91 1000.4   0.4   4.9  -2.8   MM -2.0    MM
2016 02 10 16 50 230  6.0  8.0   1.0    11   5.7 109 1001.2  -0.1   4.8  -3.3   MM -1.6    MM
2016 02 10 15 50 240  7.0  8.0   1.0    11   6.2 109 1002.0  -0.6   4.9  -3.9   MM -1.0    MM
2016 02 10 14 50 240  6.0  7.0   1.0    11   6.1 115 1002.4  -0.6   4.8  -3.8   MM +0.0    MM
2016 02 10 13 50 240  6.0  7.0   1.0    10   6.8  95 1002.8  -0.9   4.7  -4.4   MM +0.5    MM
2016 02 10 12 50 250  5.0  7.0   1.2    10   8.2  88 1003.0  -1.5   4.7  -4.9   MM +1.0    MM
2016 02 10 11 50 240  6.0  7.0   1.4    11   9.0  94 1002.6  -0.7   4.7  -4.8   MM +0.4    MM
2016 02 10 10 50 180  3.0  4.0   1.5    10   9.2 115 1002.3  -1.3   4.7  -6.0   MM -0.0    MM
2016 02 10 09 50 230  1.0  3.0   1.4    12   8.9  98 1002.0  -1.9   4.6  -7.0   MM -0.5    MM
2016 02 10 08 50 250  1.0  2.0   1.5    11   9.2 108 1002.2  -2.4   4.6  -7.3   MM +0.0    MM
2016 02 10 07 50  90  1.0  2.0   1.6    13   9.3 117 1002.3  -3.1   4.7  -7.3   MM -0.0    MM
2016 02 10 06 50 300  1.0  2.0   1.5    11   8.8 104 1002.5  -3.4   4.8  -7.7   MM -0.0    MM
2016 02 10 05 50 340  3.0  4.0   1.4    12   8.3  99 1002.2  -3.4   4.7  -7.5   MM -1.0    MM
2016 02 10 04 50 320  3.0  4.0   1.4    13   8.4 108 1002.5  -3.7   4.8  -7.9   MM -0.3    MM
2016 02 10 03 50 310  2.0  3.0   1.5    13   8.3  99 1002.6  -4.0   4.8  -8.3   MM -0.7    MM
2016 02 10 02 50 300  2.0  4.0   1.6    13   7.9 103 1003.2  -3.7   4.7  -8.3   MM -0.0    MM
2016 02 10 01 50 350  3.0  4.0   1.6    14   8.2 136 1002.8  -3.8   4.7  -8.3   MM -0.6    MM
2016 02 10 00 50 340  3.0  5.0   2.0    14   8.7 113 1003.3  -3.8   4.8  -8.8   MM +0.3    MM
2016 02 09 23 50 360  5.0  7.0   2.1    14   8.6 101 1003.4  -3.6   4.8  -8.0   MM +1.3    MM
2016 02 09 22 50  20  4.0  6.0   2.4    11   9.2 105 1003.4  -3.5   4.8  -8.8   MM +1.2    MM
2016 02 09 21 50 330  4.0  6.0   2.5    13   9.5  97 1003.0  -3.5   4.8  -8.4   MM +0.7    MM
2016 02 09 20 50 340  6.0  9.0   2.8    13   9.7  87 1002.1  -3.5   4.8  -8.1   MM -1.6    MM
2016 02 09 19 50 350  5.0  7.0   2.8    13   9.8 105 1002.2  -3.9   4.9  -8.3   MM -2.0    MM
2016 02 09 18 50 350  7.0  9.0   2.6    13   9.5  97 1002.3  -4.3   4.9  -8.5   MM -3.7    MM
2016 02 09 17 50 350  5.0  8.0   2.8    13   9.5  97 1003.7  -4.6   4.9  -8.6   MM -3.0    MM
2016 02 09 16 50 350  5.0  8.0   2.9    13   9.6  96 1004.2  -4.9   4.9  -8.0   MM -3.1    MM
2016 02 09 15 50 340  5.0  7.0   2.8    15   9.2 115 1006.0  -5.1   4.8  -7.4   MM +0.8    MM
2016 02 09 14 50 350  3.0  5.0   3.0    14   8.8 107 1006.7  -5.4   4.7  -7.8   MM -0.4    MM
2016 02 09 13 50  30  4.0  6.0   2.9    13   8.6  88 1007.3  -5.9   4.7  -8.5   MM -0.0    MM
2016 02 09 12 50  10  8.0 10.0   3.0    13   8.9 115 1005.2  -5.6   4.7  -8.0   MM -2.3    MM
2016 02 09 11 50  10  6.0  8.0   3.6    13   9.4 103 1007.1  -5.7   4.6  -8.2   MM +0.0    MM
2016 02 09 10 50 360  6.0  8.0   3.5    14   8.9  81 1007.4  -5.8   4.8  -8.0   MM +0.0    MM
2016 02 09 09 50  10  8.0 10.0   3.7    13   9.0  76 1007.5  -5.7   4.8  -7.4   MM +0.0    MM
2016 02 09 08 50  10  9.0 12.0   4.0    13   9.3  79 1007.3  -5.7   4.8  -7.5   MM -0.5    MM
2016 02 09 07 50 360 10.0 12.0   3.4    14   8.2  91 1007.5  -5.7   4.8  -7.2   MM -0.7    MM
2016 02 09 06 50  10 12.0 15.0   3.4    12   8.1  70 1007.4  -5.5   4.8  -7.0   MM -0.7    MM
2016 02 09 05 50  10 11.0 14.0   3.5    12   8.1  74 1007.8  -5.3   4.9  -6.7   MM -0.4    MM
2016 02 09 04 50 360 11.0 14.0   3.1    12   7.3  84 1008.2  -5.2   5.0  -6.3   MM -0.3    MM
2016 02 09 03 50 360 12.0 15.0   3.6    11   7.3  82 1008.1  -5.3   4.9  -6.4   MM -0.5    MM
2016 02 09 02 50 350 13.0 16.0   3.1    11   6.9  77 1008.2  -5.5   5.0  -6.5   MM +0.0    MM
2016 02 09 01 50 350 13.0 16.0   3.8    11   7.7  75 1008.5  -5.4   5.0  -6.4   MM +0.8    MM
2016 02 09 00 50 350 13.0 16.0   3.1    10   6.9  84 1008.6  -5.3   5.0  -6.9   MM +1.4    MM
2016 02 08 23 50 350 13.0 16.0   3.2    10   6.8  90 1008.1  -5.4   5.0  -6.7   MM +0.6    MM
2016 02 08 22 50 360 14.0 18.0   3.4    10   7.1  90 1007.7  -5.0   5.0  -6.3   MM -0.0    MM
2016 02 08 21 50 360 15.0 19.0   3.2    10   6.4  78 1007.2  -5.2   5.0  -6.5   MM -1.3    MM
2016 02 08 20 50  10 15.0 18.0   2.9    10   6.1  88 1007.5  -5.2   5.1  -6.2   MM -1.9    MM
2016 02 08 19 50 360 15.0 18.0   2.7     9   5.9  62 1007.9  -5.5   5.1  -6.4   MM -3.6    MM
2016 02 08 18 50  10 15.0 18.0   2.5     9   5.8  71 1008.5  -5.8   5.2  -6.8   MM -3.6    MM
2016 02 08 17 50 360 15.0 18.0   2.6     9   6.0  72 1009.4  -6.0   5.3  -7.6   MM -2.7    MM
2016 02 08 16 50 360 13.0 16.0   2.7     9   6.0  70 1011.5  -6.0   5.5  -9.2   MM -1.8    MM
2016 02 08 15 50  10 14.0 17.0   2.5     9   5.7  85 1012.1  -6.2   5.6 -10.3   MM -2.7    MM
2016 02 08 14 50 360 15.0 17.0   2.6     8   5.8  67 1012.1  -6.4   5.6 -10.2   MM -2.7    MM
2016 02 08 13 50  10 14.0 17.0   2.6     8   5.7  74 1013.3  -6.9   5.6 -11.6   MM -1.4    MM
2016 02 08 12 50  20 13.0 16.0   2.5     8   5.6  83 1014.8  -6.5   5.6 -11.7   MM -1.3    MM
2016 02 08 11 50  10 13.0 16.0   2.3     7   5.3  82 1014.8  -6.1   5.7 -11.9   MM -2.2    MM
2016 02 08 10 50  20 14.0 17.0   2.3     7   5.4  81 1014.7  -5.0   5.9 -12.0   MM -2.9    MM
2016 02 08 09 50  20 13.0 16.0   2.0     7   5.1  73 1016.1  -4.6   5.8 -11.8   MM -2.9    MM
2016 02 08 08 50  20 13.0 15.0   2.0     6   5.1  69 1017.0  -4.2   5.8 -11.3   MM -2.3    MM
2016 02 08 07 50  20 12.0 14.0   1.8     6   4.8  81 1017.6  -3.0   5.7  -9.1   MM -2.1    MM
2016 02 08 06 50  40 11.0 14.0   1.7     6   4.8  75 1019.0  -1.6   5.8  -8.6   MM -0.8    MM
2016 02 08 05 50  40 12.0 15.0   1.6     6   4.7  72 1019.3  -0.1   5.7  -6.4   MM -0.4    MM
2016 02 08 04 50  40 12.0 14.0   1.4     5   4.4  70 1019.7   0.4   5.6  -7.3   MM -1.2    MM
2016 02 08 03 50  50 12.0 14.0   1.2     4   4.0  73 1019.8   1.4   5.5  -4.3   MM -0.8    MM
2016 02 08 02 50  40 12.0 14.0   0.9     3   3.7  78 1019.7   2.5   5.5  -2.9   MM -1.5    MM
2016 02 08 01 50  50  8.0 10.0   0.7    11   3.7 138 1020.9   3.9   5.4  -2.9   MM -0.0    MM
2016 02 08 00 50  60  8.0  9.0   0.6     9   4.0 145 1020.6   4.2   5.4  -2.4   MM +0.0    MM
